date,header,name,odds_order,odds_name,odds,odds_enabled
2024-06-01T04:17:36.049076,Získa viac percent,Starostové a osobnosti pro Evropu - SPD a Trikolora,1.5,SPD a Trikolora,2.25,True
2024-06-01T04:17:36.049076,Získa viac percent,Česká pirátská strana - SPD a Trikolora,1.2,Česká pirátská strana,1.2,True
2024-06-01T04:17:36.049076,Získa viac percent,Česká pirátská strana - SPD a Trikolora,1.2,SPD a Trikolora,3.6,True
2024-06-01T04:17:36.049076,Získa viac percent,Česká pirátská strana - Starostové a osobnosti pro Evropu,1.5,Česká pirátská strana,1.5,True
2024-06-01T04:17:36.049076,Získa viac percent,Česká pirátská strana - Starostové a osobnosti pro Evropu,1.5,Starostové a osobnosti pro Evropu,2.25,True
2024-06-01T12:18:52.867989,Celkovo - Víťaz,ANO 2011,1.23,áno,1.23,True
2024-06-01T12:18:52.867989,Celkovo - Víťaz,ANO 2011,1.23,nie,3.6,True
2024-06-01T12:18:52.867989,Celkovo - Víťaz,SPOLU,3.65,áno,3.65,True
2024-06-01T12:18:52.867989,Celkovo - Víťaz,SPOLU,3.65,nie,1.22,True
2024-06-01T12:18:52.867989,Celkovo - Víťaz,SPD a Trikolora,175.0,áno,175.0,True
2024-06-01T12:18:52.867989,Celkovo - Víťaz,SPD a Trikolora,175.0,nie,1.0,False
2024-06-01T12:18:52.867989,Celkovo - Víťaz,Starostové a osobnosti pro Evropu,150.0,áno,150.0,True
2024-06-01T12:18:52.867989,Celkovo - Víťaz,Starostové a osobnosti pro Evropu,150.0,nie,1.0,False
2024-06-01T12:18:52.867989,Celkovo - Víťaz,Česká pirátská strana,75.0,áno,75.0,True
2024-06-01T12:18:52.867989,Celkovo - Víťaz,Česká pirátská strana,75.0,nie,1.0,False
2024-06-01T12:18:52.867989,Získa viac percent,Starostové a osobnosti pro Evropu - SPD a Trikolora,1.5,Starostové a osobnosti pro Evropu,1.5,True
2024-06-01T12:18:52.867989,Získa viac percent,Starostové a osobnosti pro Evropu - SPD a Trikolora,1.5,SPD a Trikolora,2.25,True
2024-06-01T12:18:52.867989,Získa viac percent,Česká pirátská strana - SPD a Trikolora,1.25,Česká pirátská strana,1.25,True
2024-06-01T12:18:52.867989,Získa viac percent,Česká pirátská strana - SPD a Trikolora,1.25,SPD a Trikolora,3.42,True
2024-06-01T12:18:52.867989,Získa viac percent,Česká pirátská strana - Starostové a osobnosti pro Evropu,1.5,Česká pirátská strana,1.5,True
2024-06-01T12:18:52.867989,Získa viac percent,Česká pirátská strana - Starostové a osobnosti pro Evropu,1.5,Starostové a osobnosti pro Evropu,2.25,True
2024-06-01T20:17:09.904421,Celkovo - Víťaz,ANO 2011,1.28,áno,1.28,True
2024-06-01T20:17:09.904421,Celkovo - Víťaz,ANO 2011,1.28,nie,3.2,True
2024-06-01T20:17:09.904421,Celkovo - Víťaz,SPOLU,3.25,áno,3.25,True
2024-06-01T20:17:09.904421,Celkovo - Víťaz,SPOLU,3.25,nie,1.27,True
2024-06-01T20:17:09.904421,Celkovo - Víťaz,SPD a Trikolora,175.0,áno,175.0,True
2024-06-01T20:17:09.904421,Celkovo - Víťaz,SPD a Trikolora,175.0,nie,1.0,False
2024-06-01T20:17:09.904421,Celkovo - Víťaz,Starostové a osobnosti pro Evropu,150.0,áno,150.0,True
2024-06-01T20:17:09.904421,Celkovo - Víťaz,Starostové a osobnosti pro Evropu,150.0,nie,1.0,False
2024-06-01T20:17:09.904421,Celkovo - Víťaz,Česká pirátská strana,75.0,áno,75.0,True
2024-06-01T20:17:09.904421,Celkovo - Víťaz,Česká pirátská strana,75.0,nie,1.0,False
2024-06-01T20:17:09.904421,Získa viac percent,Starostové a osobnosti pro Evropu - SPD a Trikolora,1.5,Starostové a osobnosti pro Evropu,1.5,True
2024-06-01T20:17:09.904421,Získa viac percent,Starostové a osobnosti pro Evropu - SPD a Trikolora,1.5,SPD a Trikolora,2.25,True
2024-06-01T20:17:09.904421,Získa viac percent,Česká pirátská strana - SPD a Trikolora,1.35,Česká pirátská strana,1.35,True
2024-06-01T20:17:09.904421,Získa viac percent,Česká pirátská strana - SPD a Trikolora,1.35,SPD a Trikolora,2.7,True
2024-06-01T20:17:09.904421,Získa viac percent,Česká pirátská strana - Starostové a osobnosti pro Evropu,1.5,Česká pirátská strana,1.5,True
2024-06-01T20:17:09.904421,Získa viac percent,Česká pirátská strana - Starostové a osobnosti pro Evropu,1.5,Starostové a osobnosti pro Evropu,2.25,True
2024-06-02T04:17:36.842636,Celkovo - Víťaz,ANO 2011,1.28,áno,1.28,True
2024-06-02T04:17:36.842636,Celkovo - Víťaz,ANO 2011,1.28,nie,3.2,True
2024-06-02T04:17:36.842636,Celkovo - Víťaz,SPOLU,3.25,áno,3.25,True
2024-06-02T04:17:36.842636,Celkovo - Víťaz,SPOLU,3.25,nie,1.27,True
2024-06-02T04:17:36.842636,Celkovo - Víťaz,SPD a Trikolora,175.0,áno,175.0,True
2024-06-02T04:17:36.842636,Celkovo - Víťaz,SPD a Trikolora,175.0,nie,1.0,False
2024-06-02T04:17:36.842636,Celkovo - Víťaz,Starostové a osobnosti pro Evropu,150.0,áno,150.0,True
2024-06-02T04:17:36.842636,Celkovo - Víťaz,Starostové a osobnosti pro Evropu,150.0,nie,1.0,False
2024-06-02T04:17:36.842636,Celkovo - Víťaz,Česká pirátská strana,75.0,áno,75.0,True
2024-06-02T04:17:36.842636,Celkovo - Víťaz,Česká pirátská strana,75.0,nie,1.0,False
2024-06-02T04:17:36.842636,Získa viac percent,Starostové a osobnosti pro Evropu - SPD a Trikolora,1.5,Starostové a osobnosti pro Evropu,1.5,True
2024-06-02T04:17:36.842636,Získa viac percent,Starostové a osobnosti pro Evropu - SPD a Trikolora,1.5,SPD a Trikolora,2.25,True
2024-06-02T04:17:36.842636,Získa viac percent,Česká pirátská strana - SPD a Trikolora,1.35,Česká pirátská strana,1.35,True
2024-06-02T04:17:36.842636,Získa viac percent,Česká pirátská strana - SPD a Trikolora,1.35,SPD a Trikolora,2.7,True
2024-06-02T04:17:36.842636,Získa viac percent,Česká pirátská strana - Starostové a osobnosti pro Evropu,1.5,Česká pirátská strana,1.5,True
2024-06-02T04:17:36.842636,Získa viac percent,Česká pirátská strana - Starostové a osobnosti pro Evropu,1.5,Starostové a osobnosti pro Evropu,2.25,True
2024-06-02T12:18:07.882659,Celkovo - Víťaz,ANO 2011,1.65,áno,1.65,True
2024-06-02T12:18:07.882659,Celkovo - Víťaz,ANO 2011,1.65,nie,2.05,True
2024-06-02T12:18:07.882659,Celkovo - Víťaz,SPOLU,2.1,áno,2.1,True
2024-06-02T12:18:07.882659,Celkovo - Víťaz,SPOLU,2.1,nie,1.63,True
2024-06-02T12:18:07.882659,Celkovo - Víťaz,SPD a Trikolora,175.0,áno,175.0,True
2024-06-02T12:18:07.882659,Celkovo - Víťaz,SPD a Trikolora,175.0,nie,1.0,False
2024-06-02T12:18:07.882659,Celkovo - Víťaz,Starostové a osobnosti pro Evropu,150.0,áno,150.0,True
2024-06-02T12:18:07.882659,Celkovo - Víťaz,Starostové a osobnosti pro Evropu,150.0,nie,1.0,False
2024-06-02T12:18:07.882659,Celkovo - Víťaz,Česká pirátská strana,150.0,áno,150.0,True
2024-06-02T12:18:07.882659,Celkovo - Víťaz,Česká pirátská strana,150.0,nie,1.0,False
2024-06-02T12:18:07.882659,Získa viac percent,Starostové a osobnosti pro Evropu - SPD a Trikolora,1.65,Starostové a osobnosti pro Evropu,1.65,True
2024-06-02T12:18:07.882659,Získa viac percent,Starostové a osobnosti pro Evropu - SPD a Trikolora,1.65,SPD a Trikolora,2.07,True
2024-06-02T12:18:07.882659,Získa viac percent,Česká pirátská strana - SPD a Trikolora,1.65,Česká pirátská strana,1.65,True
2024-06-02T12:18:07.882659,Získa viac percent,Česká pirátská strana - SPD a Trikolora,1.65,SPD a Trikolora,2.07,True
2024-06-02T12:18:07.882659,Získa viac percent,Česká pirátská strana - Starostové a osobnosti pro Evropu,1.83,Česká pirátská strana,1.83,True
2024-06-02T12:18:07.882659,Získa viac percent,Česká pirátská strana - Starostové a osobnosti pro Evropu,1.83,Starostové a osobnosti pro Evropu,1.83,True
2024-06-02T20:17:19.774623,Celkovo - Víťaz,ANO 2011,1.65,áno,1.65,True
2024-06-02T20:17:19.774623,Celkovo - Víťaz,ANO 2011,1.65,nie,2.05,True
2024-06-02T20:17:19.774623,Celkovo - Víťaz,SPOLU,2.1,áno,2.1,True
2024-06-02T20:17:19.774623,Celkovo - Víťaz,SPOLU,2.1,nie,1.63,True
2024-06-02T20:17:19.774623,Celkovo - Víťaz,SPD a Trikolora,175.0,áno,175.0,True
2024-06-02T20:17:19.774623,Celkovo - Víťaz,SPD a Trikolora,175.0,nie,1.0,False
2024-06-02T20:17:19.774623,Celkovo - Víťaz,Starostové a osobnosti pro Evropu,150.0,áno,150.0,True
2024-06-02T20:17:19.774623,Celkovo - Víťaz,Starostové a osobnosti pro Evropu,150.0,nie,1.0,False
2024-06-02T20:17:19.774623,Celkovo - Víťaz,Česká pirátská strana,150.0,áno,150.0,True
2024-06-02T20:17:19.774623,Celkovo - Víťaz,Česká pirátská strana,150.0,nie,1.0,False
2024-06-02T20:17:19.774623,Získa viac percent,Starostové a osobnosti pro Evropu - SPD a Trikolora,1.65,Starostové a osobnosti pro Evropu,1.65,True
2024-06-02T20:17:19.774623,Získa viac percent,Starostové a osobnosti pro Evropu - SPD a Trikolora,1.65,SPD a Trikolora,2.07,True
2024-06-02T20:17:19.774623,Získa viac percent,Česká pirátská strana - SPD a Trikolora,1.65,Česká pirátská strana,1.65,True
2024-06-02T20:17:19.774623,Získa viac percent,Česká pirátská strana - SPD a Trikolora,1.65,SPD a Trikolora,2.07,True
2024-06-02T20:17:19.774623,Získa viac percent,Česká pirátská strana - Starostové a osobnosti pro Evropu,1.83,Česká pirátská strana,1.83,True
2024-06-02T20:17:19.774623,Získa viac percent,Česká pirátská strana - Starostové a osobnosti pro Evropu,1.83,Starostové a osobnosti pro Evropu,1.83,True
2024-06-03T04:17:57.916798,Celkovo - Víťaz,ANO 2011,1.65,áno,1.65,True
2024-06-03T04:17:57.916798,Celkovo - Víťaz,ANO 2011,1.65,nie,2.05,True
2024-06-03T04:17:57.916798,Celkovo - Víťaz,SPOLU,2.1,áno,2.1,True
2024-06-03T04:17:57.916798,Celkovo - Víťaz,SPOLU,2.1,nie,1.63,True
2024-06-03T04:17:57.916798,Celkovo - Víťaz,SPD a Trikolora,175.0,áno,175.0,True
2024-06-03T04:17:57.916798,Celkovo - Víťaz,SPD a Trikolora,175.0,nie,1.0,False
2024-06-03T04:17:57.916798,Celkovo - Víťaz,Starostové a osobnosti pro Evropu,150.0,áno,150.0,True
2024-06-03T04:17:57.916798,Celkovo - Víťaz,Starostové a osobnosti pro Evropu,150.0,nie,1.0,False
2024-06-03T04:17:57.916798,Celkovo - Víťaz,Česká pirátská strana,150.0,áno,150.0,True
2024-06-03T04:17:57.916798,Celkovo - Víťaz,Česká pirátská strana,150.0,nie,1.0,False
2024-06-03T04:17:57.916798,Získa viac percent,Starostové a osobnosti pro Evropu - SPD a Trikolora,1.65,Starostové a osobnosti pro Evropu,1.65,True
2024-06-03T04:17:57.916798,Získa viac percent,Starostové a osobnosti pro Evropu - SPD a Trikolora,1.65,SPD a Trikolora,2.07,True
2024-06-03T04:17:57.916798,Získa viac percent,Česká pirátská strana - SPD a Trikolora,1.65,Česká pirátská strana,1.65,True
2024-06-03T04:17:57.916798,Získa viac percent,Česká pirátská strana - SPD a Trikolora,1.65,SPD a Trikolora,2.07,True
2024-06-03T04:17:57.916798,Získa viac percent,Česká pirátská strana - Starostové a osobnosti pro Evropu,1.83,Česká pirátská strana,1.83,True
2024-06-03T04:17:57.916798,Získa viac percent,Česká pirátská strana - Starostové a osobnosti pro Evropu,1.83,Starostové a osobnosti pro Evropu,1.83,True
2024-06-03T12:18:30.804409,Celkovo - Víťaz,ANO 2011,1.55,áno,1.55,True
2024-06-03T12:18:30.804409,Celkovo - Víťaz,ANO 2011,1.55,nie,2.25,True
2024-06-03T12:18:30.804409,Celkovo - Víťaz,SPOLU,2.3,áno,2.3,True
2024-06-03T12:18:30.804409,Celkovo - Víťaz,SPOLU,2.3,nie,1.53,True
2024-06-03T12:18:30.804409,Celkovo - Víťaz,SPD a Trikolora,175.0,áno,175.0,True
2024-06-03T12:18:30.804409,Celkovo - Víťaz,SPD a Trikolora,175.0,nie,1.0,False
2024-06-03T12:18:30.804409,Celkovo - Víťaz,Starostové a osobnosti pro Evropu,150.0,áno,150.0,True
2024-06-03T12:18:30.804409,Celkovo - Víťaz,Starostové a osobnosti pro Evropu,150.0,nie,1.0,False
2024-06-03T12:18:30.804409,Celkovo - Víťaz,Česká pirátská strana,160.0,áno,160.0,True
2024-06-03T12:18:30.804409,Celkovo - Víťaz,Česká pirátská strana,160.0,nie,1.0,False
2024-06-03T12:18:30.804409,Získa viac percent,Starostové a osobnosti pro Evropu - SPD a Trikolora,1.5,Starostové a osobnosti pro Evropu,1.5,True
2024-06-03T12:18:30.804409,Získa viac percent,Starostové a osobnosti pro Evropu - SPD a Trikolora,1.5,SPD a Trikolora,2.37,True
2024-06-03T12:18:30.804409,Získa viac percent,Česká pirátská strana - SPD a Trikolora,1.55,Česká pirátská strana,1.55,True
2024-06-03T12:18:30.804409,Získa viac percent,Česká pirátská strana - SPD a Trikolora,1.55,SPD a Trikolora,2.25,True
2024-06-03T12:18:30.804409,Získa viac percent,Česká pirátská strana - Starostové a osobnosti pro Evropu,1.93,Česká pirátská strana,1.93,True
2024-06-03T12:18:30.804409,Získa viac percent,Česká pirátská strana - Starostové a osobnosti pro Evropu,1.93,Starostové a osobnosti pro Evropu,1.75,True
2024-06-03T20:17:22.303169,Celkovo - Víťaz,ANO 2011,1.48,áno,1.48,True
2024-06-03T20:17:22.303169,Celkovo - Víťaz,ANO 2011,1.48,nie,2.42,True
2024-06-03T20:17:22.303169,Celkovo - Víťaz,SPOLU,2.45,áno,2.45,True
2024-06-03T20:17:22.303169,Celkovo - Víťaz,SPOLU,2.45,nie,1.47,True
2024-06-03T20:17:22.303169,Celkovo - Víťaz,SPD a Trikolora,175.0,áno,175.0,True
2024-06-03T20:17:22.303169,Celkovo - Víťaz,SPD a Trikolora,175.0,nie,1.0,False
2024-06-03T20:17:22.303169,Celkovo - Víťaz,Starostové a osobnosti pro Evropu,150.0,áno,150.0,True
2024-06-03T20:17:22.303169,Celkovo - Víťaz,Starostové a osobnosti pro Evropu,150.0,nie,1.0,False
2024-06-03T20:17:22.303169,Celkovo - Víťaz,Česká pirátská strana,160.0,áno,160.0,True
2024-06-03T20:17:22.303169,Celkovo - Víťaz,Česká pirátská strana,160.0,nie,1.0,False
2024-06-03T20:17:22.303169,Získa viac percent,Starostové a osobnosti pro Evropu - SPD a Trikolora,1.5,Starostové a osobnosti pro Evropu,1.5,True
2024-06-03T20:17:22.303169,Získa viac percent,Starostové a osobnosti pro Evropu - SPD a Trikolora,1.5,SPD a Trikolora,2.37,True
2024-06-03T20:17:22.303169,Získa viac percent,Česká pirátská strana - SPD a Trikolora,1.55,Česká pirátská strana,1.55,True
2024-06-03T20:17:22.303169,Získa viac percent,Česká pirátská strana - SPD a Trikolora,1.55,SPD a Trikolora,2.25,True
2024-06-03T20:17:22.303169,Získa viac percent,Česká pirátská strana - Starostové a osobnosti pro Evropu,1.93,Česká pirátská strana,1.93,True
2024-06-03T20:17:22.303169,Získa viac percent,Česká pirátská strana - Starostové a osobnosti pro Evropu,1.93,Starostové a osobnosti pro Evropu,1.75,True
2024-06-04T04:17:41.954601,Celkovo - Víťaz,ANO 2011,1.48,áno,1.48,True
2024-06-04T04:17:41.954601,Celkovo - Víťaz,ANO 2011,1.48,nie,2.42,True
2024-06-04T04:17:41.954601,Celkovo - Víťaz,SPOLU,2.45,áno,2.45,True
2024-06-04T04:17:41.954601,Celkovo - Víťaz,SPOLU,2.45,nie,1.47,True
2024-06-04T04:17:41.954601,Celkovo - Víťaz,SPD a Trikolora,175.0,áno,175.0,True
2024-06-04T04:17:41.954601,Celkovo - Víťaz,SPD a Trikolora,175.0,nie,1.0,False
2024-06-04T04:17:41.954601,Celkovo - Víťaz,Starostové a osobnosti pro Evropu,150.0,áno,150.0,True
2024-06-04T04:17:41.954601,Celkovo - Víťaz,Starostové a osobnosti pro Evropu,150.0,nie,1.0,False
2024-06-04T04:17:41.954601,Celkovo - Víťaz,Česká pirátská strana,160.0,áno,160.0,True
2024-06-04T04:17:41.954601,Celkovo - Víťaz,Česká pirátská strana,160.0,nie,1.0,False
2024-06-04T04:17:41.954601,Získa viac percent,Starostové a osobnosti pro Evropu - SPD a Trikolora,1.5,Starostové a osobnosti pro Evropu,1.5,True
2024-06-04T04:17:41.954601,Získa viac percent,Starostové a osobnosti pro Evropu - SPD a Trikolora,1.5,SPD a Trikolora,2.37,True
2024-06-04T04:17:41.954601,Získa viac percent,Česká pirátská strana - SPD a Trikolora,1.55,Česká pirátská strana,1.55,True
2024-06-04T04:17:41.954601,Získa viac percent,Česká pirátská strana - SPD a Trikolora,1.55,SPD a Trikolora,2.25,True
2024-06-04T04:17:41.954601,Získa viac percent,Česká pirátská strana - Starostové a osobnosti pro Evropu,1.93,Česká pirátská strana,1.93,True
2024-06-04T04:17:41.954601,Získa viac percent,Česká pirátská strana - Starostové a osobnosti pro Evropu,1.93,Starostové a osobnosti pro Evropu,1.75,True
2024-06-04T12:18:21.265333,Celkovo - Víťaz,ANO 2011,1.38,áno,1.38,True
2024-06-04T12:18:21.265333,Celkovo - Víťaz,ANO 2011,1.38,nie,2.75,True
2024-06-04T12:18:21.265333,Celkovo - Víťaz,SPOLU,2.71,áno,2.71,True
2024-06-04T12:18:21.265333,Celkovo - Víťaz,SPOLU,2.71,nie,1.39,True
2024-06-04T12:18:21.265333,Celkovo - Víťaz,SPD a Trikolora,175.0,áno,175.0,True
2024-06-04T12:18:21.265333,Celkovo - Víťaz,SPD a Trikolora,175.0,nie,1.0,False
2024-06-04T12:18:21.265333,Celkovo - Víťaz,Starostové a osobnosti pro Evropu,150.0,áno,150.0,True
2024-06-04T12:18:21.265333,Celkovo - Víťaz,Starostové a osobnosti pro Evropu,150.0,nie,1.0,False
2024-06-04T12:18:21.265333,Celkovo - Víťaz,Česká pirátská strana,160.0,áno,160.0,True
2024-06-04T12:18:21.265333,Celkovo - Víťaz,Česká pirátská strana,160.0,nie,1.0,False
2024-06-04T12:18:21.265333,Získa viac percent,Starostové a osobnosti pro Evropu - SPD a Trikolora,1.5,Starostové a osobnosti pro Evropu,1.5,True
2024-06-04T12:18:21.265333,Získa viac percent,Starostové a osobnosti pro Evropu - SPD a Trikolora,1.5,SPD a Trikolora,2.37,True
2024-06-04T12:18:21.265333,Získa viac percent,Česká pirátská strana - SPD a Trikolora,1.6,Česká pirátská strana,1.6,True
2024-06-04T12:18:21.265333,Získa viac percent,Česká pirátská strana - SPD a Trikolora,1.6,SPD a Trikolora,2.15,True
2024-06-04T12:18:21.265333,Získa viac percent,Česká pirátská strana - Starostové a osobnosti pro Evropu,1.93,Česká pirátská strana,1.93,True
2024-06-04T12:18:21.265333,Získa viac percent,Česká pirátská strana - Starostové a osobnosti pro Evropu,1.93,Starostové a osobnosti pro Evropu,1.75,True
2024-06-04T20:18:02.934518,Celkovo - Víťaz,ANO 2011,1.38,áno,1.38,True
2024-06-04T20:18:02.934518,Celkovo - Víťaz,ANO 2011,1.38,nie,2.75,True
2024-06-04T20:18:02.934518,Celkovo - Víťaz,SPOLU,2.71,áno,2.71,True
2024-06-04T20:18:02.934518,Celkovo - Víťaz,SPOLU,2.71,nie,1.39,True
2024-06-04T20:18:02.934518,Celkovo - Víťaz,SPD a Trikolora,175.0,áno,175.0,True
2024-06-04T20:18:02.934518,Celkovo - Víťaz,SPD a Trikolora,175.0,nie,1.0,False
2024-06-04T20:18:02.934518,Celkovo - Víťaz,Starostové a osobnosti pro Evropu,150.0,áno,150.0,True
2024-06-04T20:18:02.934518,Celkovo - Víťaz,Starostové a osobnosti pro Evropu,150.0,nie,1.0,False
2024-06-04T20:18:02.934518,Celkovo - Víťaz,Česká pirátská strana,160.0,áno,160.0,True
2024-06-04T20:18:02.934518,Celkovo - Víťaz,Česká pirátská strana,160.0,nie,1.0,False
2024-06-04T20:18:02.934518,Získa viac percent,Starostové a osobnosti pro Evropu - SPD a Trikolora,1.5,Starostové a osobnosti pro Evropu,1.5,True
2024-06-04T20:18:02.934518,Získa viac percent,Starostové a osobnosti pro Evropu - SPD a Trikolora,1.5,SPD a Trikolora,2.37,True
2024-06-04T20:18:02.934518,Získa viac percent,Česká pirátská strana - SPD a Trikolora,1.6,Česká pirátská strana,1.6,True
2024-06-04T20:18:02.934518,Získa viac percent,Česká pirátská strana - SPD a Trikolora,1.6,SPD a Trikolora,2.15,True
2024-06-04T20:18:02.934518,Získa viac percent,Česká pirátská strana - Starostové a osobnosti pro Evropu,1.93,Česká pirátská strana,1.93,True
2024-06-04T20:18:02.934518,Získa viac percent,Česká pirátská strana - Starostové a osobnosti pro Evropu,1.93,Starostové a osobnosti pro Evropu,1.75,True
2024-06-05T04:18:48.057960,Celkovo - Víťaz,ANO 2011,1.38,áno,1.38,True
2024-06-05T04:18:48.057960,Celkovo - Víťaz,ANO 2011,1.38,nie,2.75,True
2024-06-05T04:18:48.057960,Celkovo - Víťaz,SPOLU,2.71,áno,2.71,True
2024-06-05T04:18:48.057960,Celkovo - Víťaz,SPOLU,2.71,nie,1.39,True
2024-06-05T04:18:48.057960,Celkovo - Víťaz,SPD a Trikolora,175.0,áno,175.0,True
2024-06-05T04:18:48.057960,Celkovo - Víťaz,SPD a Trikolora,175.0,nie,1.0,False
2024-06-05T04:18:48.057960,Celkovo - Víťaz,Starostové a osobnosti pro Evropu,150.0,áno,150.0,True
2024-06-05T04:18:48.057960,Celkovo - Víťaz,Starostové a osobnosti pro Evropu,150.0,nie,1.0,False
2024-06-05T04:18:48.057960,Celkovo - Víťaz,Česká pirátská strana,160.0,áno,160.0,True
2024-06-05T04:18:48.057960,Celkovo - Víťaz,Česká pirátská strana,160.0,nie,1.0,False
2024-06-05T04:18:48.057960,Získa viac percent,Starostové a osobnosti pro Evropu - SPD a Trikolora,1.5,Starostové a osobnosti pro Evropu,1.5,True
2024-06-05T04:18:48.057960,Získa viac percent,Starostové a osobnosti pro Evropu - SPD a Trikolora,1.5,SPD a Trikolora,2.37,True
2024-06-05T04:18:48.057960,Získa viac percent,Česká pirátská strana - SPD a Trikolora,1.6,Česká pirátská strana,1.6,True
2024-06-05T04:18:48.057960,Získa viac percent,Česká pirátská strana - SPD a Trikolora,1.6,SPD a Trikolora,2.15,True
2024-06-05T04:18:48.057960,Získa viac percent,Česká pirátská strana - Starostové a osobnosti pro Evropu,1.93,Česká pirátská strana,1.93,True
2024-06-05T04:18:48.057960,Získa viac percent,Česká pirátská strana - Starostové a osobnosti pro Evropu,1.93,Starostové a osobnosti pro Evropu,1.75,True
2024-06-05T12:18:10.822143,Celkovo - Víťaz,ANO 2011,1.38,áno,1.38,True
2024-06-05T12:18:10.822143,Celkovo - Víťaz,ANO 2011,1.38,nie,2.75,True
2024-06-05T12:18:10.822143,Celkovo - Víťaz,SPOLU,2.8,áno,2.8,True
2024-06-05T12:18:10.822143,Celkovo - Víťaz,SPOLU,2.8,nie,1.37,True
2024-06-05T12:18:10.822143,Celkovo - Víťaz,SPD a Trikolora,175.0,áno,175.0,True
2024-06-05T12:18:10.822143,Celkovo - Víťaz,SPD a Trikolora,175.0,nie,1.0,False
2024-06-05T12:18:10.822143,Celkovo - Víťaz,Starostové a osobnosti pro Evropu,150.0,áno,150.0,True
2024-06-05T12:18:10.822143,Celkovo - Víťaz,Starostové a osobnosti pro Evropu,150.0,nie,1.0,False
2024-06-05T12:18:10.822143,Celkovo - Víťaz,Česká pirátská strana,160.0,áno,160.0,True
2024-06-05T12:18:10.822143,Celkovo - Víťaz,Česká pirátská strana,160.0,nie,1.0,False
2024-06-05T12:18:10.822143,Získa viac percent,Starostové a osobnosti pro Evropu - SPD a Trikolora,1.5,Starostové a osobnosti pro Evropu,1.5,True
2024-06-05T12:18:10.822143,Získa viac percent,Starostové a osobnosti pro Evropu - SPD a Trikolora,1.5,SPD a Trikolora,2.37,True
2024-06-05T12:18:10.822143,Získa viac percent,Česká pirátská strana - SPD a Trikolora,1.6,Česká pirátská strana,1.6,True
2024-06-05T12:18:10.822143,Získa viac percent,Česká pirátská strana - SPD a Trikolora,1.6,SPD a Trikolora,2.15,True
